train_dataset,test_dataset,pheno,num_train,num_test,pos_rate,sig_ground_truth,r_ground_truth
abcd,hbn,mr,153,27,0.2297,1.0,0.2946997894590379
abcd,hbn,mr,153,36,0.2788,1.0,0.2946997894590379
abcd,hbn,mr,153,48,0.3231,1.0,0.2946997894590379
abcd,hbn,mr,153,64,0.3763,1.0,0.2946997894590379
abcd,hbn,mr,153,85,0.4279,1.0,0.2946997894590379
abcd,hbn,mr,153,114,0.478,1.0,0.2946997894590379
abcd,hbn,mr,153,153,0.5205,1.0,0.2946997894590379
abcd,hbn,mr,153,204,0.5531,1.0,0.2946997894590379
abcd,hbn,mr,153,273,0.5809,1.0,0.2946997894590379
abcd,hbn,mr,153,365,0.6032,1.0,0.2946997894590379
abcd,hbn,mr,153,488,0.6248,1.0,0.2946997894590379
abcd,hbn,mr,153,652,0.6399,1.0,0.2946997894590379
abcd,hbn,mr,153,872,0.6589,1.0,0.2946997894590379
abcd,hbn,mr,153,1024,0.67,1.0,0.2946997894590379
abcd,hbn,mr,204,20,0.1927,1.0,0.2946997894590379
abcd,hbn,mr,204,27,0.2349,1.0,0.2946997894590379
abcd,hbn,mr,204,36,0.2826,1.0,0.2946997894590379
abcd,hbn,mr,204,48,0.3304,1.0,0.2946997894590379
abcd,hbn,mr,204,64,0.3881,1.0,0.2946997894590379
abcd,hbn,mr,204,85,0.4403,1.0,0.2946997894590379
abcd,hbn,mr,204,114,0.4908,1.0,0.2946997894590379
abcd,hbn,mr,204,153,0.5331,1.0,0.2946997894590379
abcd,hbn,mr,204,204,0.5619,1.0,0.2946997894590379
abcd,hbn,mr,204,273,0.593,1.0,0.2946997894590379
abcd,hbn,mr,204,365,0.6197,1.0,0.2946997894590379
abcd,hbn,mr,204,488,0.6438,1.0,0.2946997894590379
abcd,hbn,mr,204,652,0.6671,1.0,0.2946997894590379
abcd,hbn,mr,204,872,0.691,1.0,0.2946997894590379
abcd,hbn,mr,204,1024,0.69,1.0,0.2946997894590379
abcd,hbn,mr,273,20,0.1959,1.0,0.2946997894590379
abcd,hbn,mr,273,27,0.2396,1.0,0.2946997894590379
abcd,hbn,mr,273,36,0.2782,1.0,0.2946997894590379
abcd,hbn,mr,273,48,0.3358,1.0,0.2946997894590379
abcd,hbn,mr,273,64,0.3922,1.0,0.2946997894590379
abcd,hbn,mr,273,85,0.4505,1.0,0.2946997894590379
abcd,hbn,mr,273,114,0.5156,1.0,0.2946997894590379
abcd,hbn,mr,273,153,0.5601,1.0,0.2946997894590379
abcd,hbn,mr,273,204,0.6059,1.0,0.2946997894590379
abcd,hbn,mr,273,273,0.6409,1.0,0.2946997894590379
abcd,hbn,mr,273,365,0.6696,1.0,0.2946997894590379
abcd,hbn,mr,273,488,0.6889,1.0,0.2946997894590379
abcd,hbn,mr,273,652,0.7064,1.0,0.2946997894590379
abcd,hbn,mr,273,872,0.7247,1.0,0.2946997894590379
abcd,hbn,mr,273,1024,0.74,1.0,0.2946997894590379
abcd,hbn,mr,365,20,0.1972,1.0,0.2946997894590379
abcd,hbn,mr,365,27,0.2317,1.0,0.2946997894590379
abcd,hbn,mr,365,36,0.2816,1.0,0.2946997894590379
abcd,hbn,mr,365,48,0.3335,1.0,0.2946997894590379
abcd,hbn,mr,365,64,0.3993,1.0,0.2946997894590379
abcd,hbn,mr,365,85,0.4621,1.0,0.2946997894590379
abcd,hbn,mr,365,114,0.5358,1.0,0.2946997894590379
abcd,hbn,mr,365,153,0.5933,1.0,0.2946997894590379
abcd,hbn,mr,365,204,0.6397,1.0,0.2946997894590379
abcd,hbn,mr,365,273,0.6831,1.0,0.2946997894590379
abcd,hbn,mr,365,365,0.7203,1.0,0.2946997894590379
abcd,hbn,mr,365,488,0.7545,1.0,0.2946997894590379
abcd,hbn,mr,365,652,0.7806,1.0,0.2946997894590379
abcd,hbn,mr,365,872,0.8088,1.0,0.2946997894590379
abcd,hbn,mr,365,1024,0.82,1.0,0.2946997894590379
abcd,hbn,mr,488,20,0.2124,1.0,0.2946997894590379
abcd,hbn,mr,488,27,0.2515,1.0,0.2946997894590379
abcd,hbn,mr,488,36,0.3035,1.0,0.2946997894590379
abcd,hbn,mr,488,48,0.3617,1.0,0.2946997894590379
abcd,hbn,mr,488,64,0.4255,1.0,0.2946997894590379
abcd,hbn,mr,488,85,0.4955,1.0,0.2946997894590379
abcd,hbn,mr,488,114,0.5625,1.0,0.2946997894590379
abcd,hbn,mr,488,153,0.619,1.0,0.2946997894590379
abcd,hbn,mr,488,204,0.669,1.0,0.2946997894590379
abcd,hbn,mr,488,273,0.7081,1.0,0.2946997894590379
abcd,hbn,mr,488,365,0.7448,1.0,0.2946997894590379
abcd,hbn,mr,488,488,0.7742,1.0,0.2946997894590379
abcd,hbn,mr,488,652,0.797,1.0,0.2946997894590379
abcd,hbn,mr,488,872,0.8159,1.0,0.2946997894590379
abcd,hbn,mr,488,1024,0.84,1.0,0.2946997894590379
abcd,hbn,mr,652,20,0.2215,1.0,0.2946997894590379
abcd,hbn,mr,652,27,0.2672,1.0,0.2946997894590379
abcd,hbn,mr,652,36,0.3157,1.0,0.2946997894590379
abcd,hbn,mr,652,48,0.3725,1.0,0.2946997894590379
abcd,hbn,mr,652,64,0.4341,1.0,0.2946997894590379
abcd,hbn,mr,652,85,0.5059,1.0,0.2946997894590379
abcd,hbn,mr,652,114,0.5877,1.0,0.2946997894590379
abcd,hbn,mr,652,153,0.6437,1.0,0.2946997894590379
abcd,hbn,mr,652,204,0.6941,1.0,0.2946997894590379
abcd,hbn,mr,652,273,0.7361,1.0,0.2946997894590379
abcd,hbn,mr,652,365,0.7776,1.0,0.2946997894590379
abcd,hbn,mr,652,488,0.8106,1.0,0.2946997894590379
abcd,hbn,mr,652,652,0.8337,1.0,0.2946997894590379
abcd,hbn,mr,652,872,0.8445,1.0,0.2946997894590379
abcd,hbn,mr,652,1024,0.85,1.0,0.2946997894590379
abcd,hbn,mr,872,20,0.221,1.0,0.2946997894590379
abcd,hbn,mr,872,27,0.2588,1.0,0.2946997894590379
abcd,hbn,mr,872,36,0.311,1.0,0.2946997894590379
abcd,hbn,mr,872,48,0.3661,1.0,0.2946997894590379
abcd,hbn,mr,872,64,0.4248,1.0,0.2946997894590379
abcd,hbn,mr,872,85,0.4999,1.0,0.2946997894590379
abcd,hbn,mr,872,114,0.5822,1.0,0.2946997894590379
abcd,hbn,mr,872,153,0.6473,1.0,0.2946997894590379
abcd,hbn,mr,872,204,0.7024,1.0,0.2946997894590379
abcd,hbn,mr,872,273,0.7601,1.0,0.2946997894590379
abcd,hbn,mr,872,365,0.8076,1.0,0.2946997894590379
abcd,hbn,mr,872,488,0.8497,1.0,0.2946997894590379
abcd,hbn,mr,872,652,0.8815,1.0,0.2946997894590379
abcd,hbn,mr,872,872,0.9042,1.0,0.2946997894590379
abcd,hbn,mr,872,1024,0.91,1.0,0.2946997894590379
abcd,hbn,mr,1165,20,0.2305,1.0,0.2946997894590379
abcd,hbn,mr,1165,27,0.2752,1.0,0.2946997894590379
abcd,hbn,mr,1165,36,0.3243,1.0,0.2946997894590379
abcd,hbn,mr,1165,48,0.3903,1.0,0.2946997894590379
abcd,hbn,mr,1165,64,0.4603,1.0,0.2946997894590379
abcd,hbn,mr,1165,85,0.5422,1.0,0.2946997894590379
abcd,hbn,mr,1165,114,0.6323,1.0,0.2946997894590379
abcd,hbn,mr,1165,153,0.699,1.0,0.2946997894590379
abcd,hbn,mr,1165,204,0.7517,1.0,0.2946997894590379
abcd,hbn,mr,1165,273,0.8024,1.0,0.2946997894590379
abcd,hbn,mr,1165,365,0.84,1.0,0.2946997894590379
abcd,hbn,mr,1165,488,0.8709,1.0,0.2946997894590379
abcd,hbn,mr,1165,652,0.8886,1.0,0.2946997894590379
abcd,hbn,mr,1165,872,0.9013,1.0,0.2946997894590379
abcd,hbn,mr,1165,1024,0.9,1.0,0.2946997894590379
abcd,hbn,mr,1558,20,0.2702,1.0,0.2946997894590379
abcd,hbn,mr,1558,27,0.3294,1.0,0.2946997894590379
abcd,hbn,mr,1558,36,0.3965,1.0,0.2946997894590379
abcd,hbn,mr,1558,48,0.4719,1.0,0.2946997894590379
abcd,hbn,mr,1558,64,0.5512,1.0,0.2946997894590379
abcd,hbn,mr,1558,85,0.6404,1.0,0.2946997894590379
abcd,hbn,mr,1558,114,0.7379,1.0,0.2946997894590379
abcd,hbn,mr,1558,153,0.7937,1.0,0.2946997894590379
abcd,hbn,mr,1558,204,0.8382,1.0,0.2946997894590379
abcd,hbn,mr,1558,273,0.8746,1.0,0.2946997894590379
abcd,hbn,mr,1558,365,0.901,1.0,0.2946997894590379
abcd,hbn,mr,1558,488,0.9213,1.0,0.2946997894590379
abcd,hbn,mr,1558,652,0.9354,1.0,0.2946997894590379
abcd,hbn,mr,1558,872,0.9443,1.0,0.2946997894590379
abcd,hbn,mr,1558,1024,0.95,1.0,0.2946997894590379
abcd,hbn,mr,2083,20,0.2849,1.0,0.2946997894590379
abcd,hbn,mr,2083,27,0.3448,1.0,0.2946997894590379
abcd,hbn,mr,2083,36,0.4017,1.0,0.2946997894590379
abcd,hbn,mr,2083,48,0.4813,1.0,0.2946997894590379
abcd,hbn,mr,2083,64,0.5614,1.0,0.2946997894590379
abcd,hbn,mr,2083,85,0.6684,1.0,0.2946997894590379
abcd,hbn,mr,2083,114,0.768,1.0,0.2946997894590379
abcd,hbn,mr,2083,153,0.8303,1.0,0.2946997894590379
abcd,hbn,mr,2083,204,0.8767,1.0,0.2946997894590379
abcd,hbn,mr,2083,273,0.917,1.0,0.2946997894590379
abcd,hbn,mr,2083,365,0.9438,1.0,0.2946997894590379
abcd,hbn,mr,2083,488,0.9632,1.0,0.2946997894590379
abcd,hbn,mr,2083,652,0.9782,1.0,0.2946997894590379
abcd,hbn,mr,2083,872,0.9899,1.0,0.2946997894590379
abcd,hbn,mr,2083,1024,1.0,1.0,0.2946997894590379
abcd,hbn,mr,2784,20,0.3224,1.0,0.2946997894590379
abcd,hbn,mr,2784,27,0.3841,1.0,0.2946997894590379
abcd,hbn,mr,2784,36,0.4626,1.0,0.2946997894590379
abcd,hbn,mr,2784,48,0.5485,1.0,0.2946997894590379
abcd,hbn,mr,2784,64,0.638,1.0,0.2946997894590379
abcd,hbn,mr,2784,85,0.7491,1.0,0.2946997894590379
abcd,hbn,mr,2784,114,0.8486,1.0,0.2946997894590379
abcd,hbn,mr,2784,153,0.9007,1.0,0.2946997894590379
abcd,hbn,mr,2784,204,0.9441,1.0,0.2946997894590379
abcd,hbn,mr,2784,273,0.975,1.0,0.2946997894590379
abcd,hbn,mr,2784,365,0.9941,1.0,0.2946997894590379
abcd,hbn,mr,2784,488,0.999,1.0,0.2946997894590379
abcd,hbn,mr,2784,652,1.0,1.0,0.2946997894590379
abcd,hbn,mr,2784,872,1.0,1.0,0.2946997894590379
abcd,hbn,mr,2784,1024,1.0,1.0,0.2946997894590379
abcd,hbn,mr,3722,20,0.3708,1.0,0.2946997894590379
abcd,hbn,mr,3722,27,0.4342,1.0,0.2946997894590379
abcd,hbn,mr,3722,36,0.5117,1.0,0.2946997894590379
abcd,hbn,mr,3722,48,0.6015,1.0,0.2946997894590379
abcd,hbn,mr,3722,64,0.7103,1.0,0.2946997894590379
abcd,hbn,mr,3722,85,0.8127,1.0,0.2946997894590379
abcd,hbn,mr,3722,114,0.905,1.0,0.2946997894590379
abcd,hbn,mr,3722,153,0.9468,1.0,0.2946997894590379
abcd,hbn,mr,3722,204,0.9746,1.0,0.2946997894590379
abcd,hbn,mr,3722,273,0.9926,1.0,0.2946997894590379
abcd,hbn,mr,3722,365,0.9992,1.0,0.2946997894590379
abcd,hbn,mr,3722,488,0.9997,1.0,0.2946997894590379
abcd,hbn,mr,3722,652,1.0,1.0,0.2946997894590379
abcd,hbn,mr,3722,872,1.0,1.0,0.2946997894590379
abcd,hbn,mr,3722,1024,1.0,1.0,0.2946997894590379
abcd,hbn,mr,4822,20,0.4194,1.0,0.2946997894590379
abcd,hbn,mr,4822,27,0.489,1.0,0.2946997894590379
abcd,hbn,mr,4822,36,0.5638,1.0,0.2946997894590379
abcd,hbn,mr,4822,48,0.662,1.0,0.2946997894590379
abcd,hbn,mr,4822,64,0.7696,1.0,0.2946997894590379
abcd,hbn,mr,4822,85,0.8619,1.0,0.2946997894590379
abcd,hbn,mr,4822,114,0.9342,1.0,0.2946997894590379
abcd,hbn,mr,4822,153,0.9642,1.0,0.2946997894590379
abcd,hbn,mr,4822,204,0.9874,1.0,0.2946997894590379
abcd,hbn,mr,4822,273,0.9967,1.0,0.2946997894590379
abcd,hbn,mr,4822,365,0.999,1.0,0.2946997894590379
abcd,hbn,mr,4822,488,1.0,1.0,0.2946997894590379
abcd,hbn,mr,4822,652,1.0,1.0,0.2946997894590379
abcd,hbn,mr,4822,872,1.0,1.0,0.2946997894590379
abcd,hbn,mr,4822,1024,1.0,1.0,0.2946997894590379
abcd,hcpd,attn,20,20,0.0628,0.0,0.0667248187384731
abcd,hcpd,attn,20,27,0.061,0.0,0.0667248187384731
abcd,hcpd,attn,20,36,0.0675,0.0,0.0667248187384731
abcd,hcpd,attn,20,48,0.0752,0.0,0.0667248187384731
abcd,hcpd,attn,20,64,0.0836,0.0,0.0667248187384731
abcd,hcpd,attn,20,85,0.0938,0.0,0.0667248187384731
abcd,hcpd,attn,20,114,0.1168,0.0,0.0667248187384731
abcd,hcpd,attn,20,153,0.1411,0.0,0.0667248187384731
abcd,hcpd,attn,20,204,0.1598,0.0,0.0667248187384731
abcd,hcpd,attn,20,273,0.1796,0.0,0.0667248187384731
abcd,hcpd,attn,20,365,0.2029,0.0,0.0667248187384731
abcd,hcpd,attn,20,462,0.24,0.0,0.0667248187384731
abcd,hcpd,attn,27,20,0.0573,0.0,0.0667248187384731
abcd,hcpd,attn,27,27,0.0536,0.0,0.0667248187384731
abcd,hcpd,attn,27,36,0.063,0.0,0.0667248187384731
abcd,hcpd,attn,27,48,0.068,0.0,0.0667248187384731
abcd,hcpd,attn,27,64,0.073,0.0,0.0667248187384731
abcd,hcpd,attn,27,85,0.0819,0.0,0.0667248187384731
abcd,hcpd,attn,27,114,0.0979,0.0,0.0667248187384731
abcd,hcpd,attn,27,153,0.1147,0.0,0.0667248187384731
abcd,hcpd,attn,27,204,0.1323,0.0,0.0667248187384731
abcd,hcpd,attn,27,273,0.146,0.0,0.0667248187384731
abcd,hcpd,attn,27,365,0.1567,0.0,0.0667248187384731
abcd,hcpd,attn,27,462,0.17,0.0,0.0667248187384731
abcd,hcpd,attn,36,20,0.0558,0.0,0.0667248187384731
abcd,hcpd,attn,36,27,0.0509,0.0,0.0667248187384731
abcd,hcpd,attn,36,36,0.0596,0.0,0.0667248187384731
abcd,hcpd,attn,36,48,0.0642,0.0,0.0667248187384731
abcd,hcpd,attn,36,64,0.0654,0.0,0.0667248187384731
abcd,hcpd,attn,36,85,0.0765,0.0,0.0667248187384731
abcd,hcpd,attn,36,114,0.0903,0.0,0.0667248187384731
abcd,hcpd,attn,36,153,0.1005,0.0,0.0667248187384731
abcd,hcpd,attn,36,204,0.1121,0.0,0.0667248187384731
abcd,hcpd,attn,36,273,0.1184,0.0,0.0667248187384731
abcd,hcpd,attn,36,365,0.1185,0.0,0.0667248187384731
abcd,hcpd,attn,36,462,0.12,0.0,0.0667248187384731
abcd,hcpd,attn,48,20,0.0584,0.0,0.0667248187384731
abcd,hcpd,attn,48,27,0.054,0.0,0.0667248187384731
abcd,hcpd,attn,48,36,0.0598,0.0,0.0667248187384731
abcd,hcpd,attn,48,48,0.0638,0.0,0.0667248187384731
abcd,hcpd,attn,48,64,0.0713,0.0,0.0667248187384731
abcd,hcpd,attn,48,85,0.0766,0.0,0.0667248187384731
abcd,hcpd,attn,48,114,0.0895,0.0,0.0667248187384731
abcd,hcpd,attn,48,153,0.0999,0.0,0.0667248187384731
abcd,hcpd,attn,48,204,0.1108,0.0,0.0667248187384731
abcd,hcpd,attn,48,273,0.1217,0.0,0.0667248187384731
abcd,hcpd,attn,48,365,0.1298,0.0,0.0667248187384731
abcd,hcpd,attn,48,462,0.14,0.0,0.0667248187384731
abcd,hcpd,attn,64,20,0.0563,0.0,0.0667248187384731
abcd,hcpd,attn,64,27,0.0573,0.0,0.0667248187384731
abcd,hcpd,attn,64,36,0.0601,0.0,0.0667248187384731
abcd,hcpd,attn,64,48,0.0659,0.0,0.0667248187384731
abcd,hcpd,attn,64,64,0.0725,0.0,0.0667248187384731
abcd,hcpd,attn,64,85,0.0776,0.0,0.0667248187384731
abcd,hcpd,attn,64,114,0.0903,0.0,0.0667248187384731
abcd,hcpd,attn,64,153,0.1013,0.0,0.0667248187384731
abcd,hcpd,attn,64,204,0.1101,0.0,0.0667248187384731
abcd,hcpd,attn,64,273,0.1275,0.0,0.0667248187384731
abcd,hcpd,attn,64,365,0.1418,0.0,0.0667248187384731
abcd,hcpd,attn,64,462,0.17,0.0,0.0667248187384731
abcd,hcpd,attn,85,20,0.0565,0.0,0.0667248187384731
abcd,hcpd,attn,85,27,0.0552,0.0,0.0667248187384731
abcd,hcpd,attn,85,36,0.0585,0.0,0.0667248187384731
abcd,hcpd,attn,85,48,0.0636,0.0,0.0667248187384731
abcd,hcpd,attn,85,64,0.0678,0.0,0.0667248187384731
abcd,hcpd,attn,85,85,0.0738,0.0,0.0667248187384731
abcd,hcpd,attn,85,114,0.0816,0.0,0.0667248187384731
abcd,hcpd,attn,85,153,0.0895,0.0,0.0667248187384731
abcd,hcpd,attn,85,204,0.0977,0.0,0.0667248187384731
abcd,hcpd,attn,85,273,0.1087,0.0,0.0667248187384731
abcd,hcpd,attn,85,365,0.1236,0.0,0.0667248187384731
abcd,hcpd,attn,85,462,0.16,0.0,0.0667248187384731
abcd,hcpd,attn,114,20,0.0564,0.0,0.0667248187384731
abcd,hcpd,attn,114,27,0.052,0.0,0.0667248187384731
abcd,hcpd,attn,114,36,0.0581,0.0,0.0667248187384731
abcd,hcpd,attn,114,48,0.0621,0.0,0.0667248187384731
abcd,hcpd,attn,114,64,0.0668,0.0,0.0667248187384731
abcd,hcpd,attn,114,85,0.0718,0.0,0.0667248187384731
abcd,hcpd,attn,114,114,0.0812,0.0,0.0667248187384731
abcd,hcpd,attn,114,153,0.0887,0.0,0.0667248187384731
abcd,hcpd,attn,114,204,0.0946,0.0,0.0667248187384731
abcd,hcpd,attn,114,273,0.104,0.0,0.0667248187384731
abcd,hcpd,attn,114,365,0.1189,0.0,0.0667248187384731
abcd,hcpd,attn,114,462,0.16,0.0,0.0667248187384731
abcd,hcpd,attn,153,20,0.0571,0.0,0.0667248187384731
abcd,hcpd,attn,153,27,0.0535,0.0,0.0667248187384731
abcd,hcpd,attn,153,36,0.0614,0.0,0.0667248187384731
abcd,hcpd,attn,153,48,0.0631,0.0,0.0667248187384731
abcd,hcpd,attn,153,64,0.0653,0.0,0.0667248187384731
abcd,hcpd,attn,153,85,0.0731,0.0,0.0667248187384731
abcd,hcpd,attn,153,114,0.0782,0.0,0.0667248187384731
abcd,hcpd,attn,153,153,0.0821,0.0,0.0667248187384731
abcd,hcpd,attn,153,204,0.089,0.0,0.0667248187384731
abcd,hcpd,attn,153,273,0.0961,0.0,0.0667248187384731
abcd,hcpd,attn,153,365,0.0978,0.0,0.0667248187384731
abcd,hcpd,attn,153,462,0.1,0.0,0.0667248187384731
abcd,hcpd,attn,204,20,0.0604,0.0,0.0667248187384731
abcd,hcpd,attn,204,27,0.0566,0.0,0.0667248187384731
abcd,hcpd,attn,204,36,0.0593,0.0,0.0667248187384731
abcd,hcpd,attn,204,48,0.0633,0.0,0.0667248187384731
abcd,hcpd,attn,204,64,0.0725,0.0,0.0667248187384731
abcd,hcpd,attn,204,85,0.0802,0.0,0.0667248187384731
abcd,hcpd,attn,204,114,0.087,0.0,0.0667248187384731
abcd,hcpd,attn,204,153,0.0928,0.0,0.0667248187384731
abcd,hcpd,attn,204,204,0.1042,0.0,0.0667248187384731
abcd,hcpd,attn,204,273,0.1141,0.0,0.0667248187384731
abcd,hcpd,attn,204,365,0.133,0.0,0.0667248187384731
abcd,hcpd,attn,204,462,0.18,0.0,0.0667248187384731
abcd,hcpd,attn,273,20,0.0586,0.0,0.0667248187384731
abcd,hcpd,attn,273,27,0.055,0.0,0.0667248187384731
abcd,hcpd,attn,273,36,0.0633,0.0,0.0667248187384731
abcd,hcpd,attn,273,48,0.0637,0.0,0.0667248187384731
abcd,hcpd,attn,273,64,0.071,0.0,0.0667248187384731
abcd,hcpd,attn,273,85,0.0778,0.0,0.0667248187384731
abcd,hcpd,attn,273,114,0.0877,0.0,0.0667248187384731
abcd,hcpd,attn,273,153,0.0872,0.0,0.0667248187384731
abcd,hcpd,attn,273,204,0.098,0.0,0.0667248187384731
abcd,hcpd,attn,273,273,0.1031,0.0,0.0667248187384731
abcd,hcpd,attn,273,365,0.1146,0.0,0.0667248187384731
abcd,hcpd,attn,273,462,0.15,0.0,0.0667248187384731
abcd,hcpd,attn,365,20,0.0611,0.0,0.0667248187384731
abcd,hcpd,attn,365,27,0.0586,0.0,0.0667248187384731
abcd,hcpd,attn,365,36,0.0622,0.0,0.0667248187384731
abcd,hcpd,attn,365,48,0.0685,0.0,0.0667248187384731
abcd,hcpd,attn,365,64,0.0736,0.0,0.0667248187384731
abcd,hcpd,attn,365,85,0.078,0.0,0.0667248187384731
abcd,hcpd,attn,365,114,0.0883,0.0,0.0667248187384731
abcd,hcpd,attn,365,153,0.0957,0.0,0.0667248187384731
abcd,hcpd,attn,365,204,0.1027,0.0,0.0667248187384731
abcd,hcpd,attn,365,273,0.1124,0.0,0.0667248187384731
abcd,hcpd,attn,365,365,0.1252,0.0,0.0667248187384731
abcd,hcpd,attn,365,462,0.14,0.0,0.0667248187384731
abcd,hcpd,attn,488,20,0.0635,0.0,0.0667248187384731
abcd,hcpd,attn,488,27,0.0598,0.0,0.0667248187384731
abcd,hcpd,attn,488,36,0.0654,0.0,0.0667248187384731
abcd,hcpd,attn,488,48,0.0703,0.0,0.0667248187384731
abcd,hcpd,attn,488,64,0.0808,0.0,0.0667248187384731
abcd,hcpd,attn,488,85,0.0894,0.0,0.0667248187384731
abcd,hcpd,attn,488,114,0.0973,0.0,0.0667248187384731
abcd,hcpd,attn,488,153,0.1017,0.0,0.0667248187384731
abcd,hcpd,attn,488,204,0.1099,0.0,0.0667248187384731
abcd,hcpd,attn,488,273,0.1181,0.0,0.0667248187384731
abcd,hcpd,attn,488,365,0.1263,0.0,0.0667248187384731
abcd,hcpd,attn,488,462,0.15,0.0,0.0667248187384731
abcd,hcpd,attn,652,20,0.0626,0.0,0.0667248187384731
abcd,hcpd,attn,652,27,0.0646,0.0,0.0667248187384731
abcd,hcpd,attn,652,36,0.0644,0.0,0.0667248187384731
abcd,hcpd,attn,652,48,0.0705,0.0,0.0667248187384731
abcd,hcpd,attn,652,64,0.0794,0.0,0.0667248187384731
abcd,hcpd,attn,652,85,0.0885,0.0,0.0667248187384731
abcd,hcpd,attn,652,114,0.1007,0.0,0.0667248187384731
abcd,hcpd,attn,652,153,0.1,0.0,0.0667248187384731
abcd,hcpd,attn,652,204,0.1115,0.0,0.0667248187384731
abcd,hcpd,attn,652,273,0.1248,0.0,0.0667248187384731
abcd,hcpd,attn,652,365,0.1302,0.0,0.0667248187384731
abcd,hcpd,attn,652,462,0.15,0.0,0.0667248187384731
abcd,hcpd,attn,872,20,0.0636,0.0,0.0667248187384731
abcd,hcpd,attn,872,27,0.06,0.0,0.0667248187384731
abcd,hcpd,attn,872,36,0.0668,0.0,0.0667248187384731
abcd,hcpd,attn,872,48,0.0691,0.0,0.0667248187384731
abcd,hcpd,attn,872,64,0.0822,0.0,0.0667248187384731
abcd,hcpd,attn,872,85,0.0854,0.0,0.0667248187384731
abcd,hcpd,attn,872,114,0.0914,0.0,0.0667248187384731
abcd,hcpd,attn,872,153,0.0913,0.0,0.0667248187384731
abcd,hcpd,attn,872,204,0.1045,0.0,0.0667248187384731
abcd,hcpd,attn,872,273,0.1071,0.0,0.0667248187384731
abcd,hcpd,attn,872,365,0.1182,0.0,0.0667248187384731
abcd,hcpd,attn,872,462,0.15,0.0,0.0667248187384731
abcd,hcpd,attn,1165,20,0.0634,0.0,0.0667248187384731
abcd,hcpd,attn,1165,27,0.063,0.0,0.0667248187384731
abcd,hcpd,attn,1165,36,0.0664,0.0,0.0667248187384731
abcd,hcpd,attn,1165,48,0.0701,0.0,0.0667248187384731
abcd,hcpd,attn,1165,64,0.0783,0.0,0.0667248187384731
abcd,hcpd,attn,1165,85,0.0825,0.0,0.0667248187384731
abcd,hcpd,attn,1165,114,0.0877,0.0,0.0667248187384731
abcd,hcpd,attn,1165,153,0.0866,0.0,0.0667248187384731
abcd,hcpd,attn,1165,204,0.1037,0.0,0.0667248187384731
abcd,hcpd,attn,1165,273,0.1075,0.0,0.0667248187384731
abcd,hcpd,attn,1165,365,0.1124,0.0,0.0667248187384731
abcd,hcpd,attn,1165,462,0.12,0.0,0.0667248187384731
abcd,hcpd,attn,1558,20,0.0681,0.0,0.0667248187384731
abcd,hcpd,attn,1558,27,0.0666,0.0,0.0667248187384731
abcd,hcpd,attn,1558,36,0.0669,0.0,0.0667248187384731
abcd,hcpd,attn,1558,48,0.0757,0.0,0.0667248187384731
abcd,hcpd,attn,1558,64,0.0833,0.0,0.0667248187384731
abcd,hcpd,attn,1558,85,0.0886,0.0,0.0667248187384731
abcd,hcpd,attn,1558,114,0.0974,0.0,0.0667248187384731
abcd,hcpd,attn,1558,153,0.104,0.0,0.0667248187384731
abcd,hcpd,attn,1558,204,0.1222,0.0,0.0667248187384731
abcd,hcpd,attn,1558,273,0.1267,0.0,0.0667248187384731
abcd,hcpd,attn,1558,365,0.1468,0.0,0.0667248187384731
abcd,hcpd,attn,1558,462,0.17,0.0,0.0667248187384731
abcd,hcpd,attn,2083,20,0.0677,0.0,0.0667248187384731
abcd,hcpd,attn,2083,27,0.0698,0.0,0.0667248187384731
abcd,hcpd,attn,2083,36,0.0709,0.0,0.0667248187384731
abcd,hcpd,attn,2083,48,0.0815,0.0,0.0667248187384731
abcd,hcpd,attn,2083,64,0.0947,0.0,0.0667248187384731
abcd,hcpd,attn,2083,85,0.097,0.0,0.0667248187384731
abcd,hcpd,attn,2083,114,0.1042,0.0,0.0667248187384731
abcd,hcpd,attn,2083,153,0.1209,0.0,0.0667248187384731
abcd,hcpd,attn,2083,204,0.1452,0.0,0.0667248187384731
abcd,hcpd,attn,2083,273,0.1621,0.0,0.0667248187384731
abcd,hcpd,attn,2083,365,0.1893,0.0,0.0667248187384731
abcd,hcpd,attn,2083,462,0.24,0.0,0.0667248187384731
abcd,hcpd,attn,2784,20,0.0697,0.0,0.0667248187384731
abcd,hcpd,attn,2784,27,0.0726,0.0,0.0667248187384731
abcd,hcpd,attn,2784,36,0.0768,0.0,0.0667248187384731
abcd,hcpd,attn,2784,48,0.0838,0.0,0.0667248187384731
abcd,hcpd,attn,2784,64,0.1015,0.0,0.0667248187384731
abcd,hcpd,attn,2784,85,0.107,0.0,0.0667248187384731
abcd,hcpd,attn,2784,114,0.1178,0.0,0.0667248187384731
abcd,hcpd,attn,2784,153,0.1339,0.0,0.0667248187384731
abcd,hcpd,attn,2784,204,0.1548,0.0,0.0667248187384731
abcd,hcpd,attn,2784,273,0.1798,0.0,0.0667248187384731
abcd,hcpd,attn,2784,365,0.2098,0.0,0.0667248187384731
abcd,hcpd,attn,2784,462,0.26,0.0,0.0667248187384731
abcd,hcpd,attn,3722,20,0.076,0.0,0.0667248187384731
abcd,hcpd,attn,3722,27,0.0749,0.0,0.0667248187384731
abcd,hcpd,attn,3722,36,0.0765,0.0,0.0667248187384731
