train_dataset,test_dataset,pheno,num_train,num_test,sig_external,r_med,r_ground_truth,r_sig_ground_truth,mae_med,mae_ground_truth,mae_sig_ground_truth,r_infl_med,mae_infl_med,eval_metric,sig_external_mae
hcp_sc,chcp_sc,age,41,85,0.0,0.0477704866638691,0.2669275522988148,1.0,13.693725153975898,13.12512188700058,1.0,-0.2191570656349457,0.568603266975316,r,
hcp_sc,chcp_sc,age,41,85,1.0,0.2277713989265542,0.2669275522988148,1.0,13.431462906176773,13.12512188700058,1.0,-0.0391561533722605,0.306341019176191,r,
hcp_sc,chcp_sc,age,41,108,0.0,0.0454148147831598,0.2669275522988148,1.0,13.783154618467847,13.12512188700058,1.0,-0.221512737515655,0.6580327314672658,r,
hcp_sc,chcp_sc,age,41,108,1.0,0.2046811310964008,0.2669275522988148,1.0,13.473106066931498,13.12512188700058,1.0,-0.0622464212024139,0.3479841799309167,r,
hcp_sc,chcp_sc,age,41,137,0.0,0.0448744837703125,0.2669275522988148,1.0,13.892830306183807,13.12512188700058,1.0,-0.2220530685285023,0.7677084191832275,r,
hcp_sc,chcp_sc,age,41,137,1.0,0.1821827956635591,0.2669275522988148,1.0,13.6785099936133,13.12512188700058,1.0,-0.0847447566352557,0.5533881066127186,r,
hcp_sc,chcp_sc,age,41,174,0.0,0.0401724792864466,0.2669275522988148,1.0,13.788661258351295,13.12512188700058,1.0,-0.2267550730123681,0.6635393713507138,r,
hcp_sc,chcp_sc,age,41,174,1.0,0.1636320418644691,0.2669275522988148,1.0,13.570888861444802,13.12512188700058,1.0,-0.1032955104343456,0.4457669744442203,r,
hcp_sc,chcp_sc,age,41,221,0.0,0.0372726569894755,0.2669275522988148,1.0,13.749611276966482,13.12512188700058,1.0,-0.2296548953093392,0.6244893899659001,r,
hcp_sc,chcp_sc,age,41,221,1.0,0.1494776181765433,0.2669275522988148,1.0,13.512715531325387,13.12512188700058,1.0,-0.1174499341222715,0.3875936443248076,r,
hcp_sc,chcp_sc,age,41,281,0.0,0.0349743520159453,0.2669275522988148,1.0,13.751794878713556,13.12512188700058,1.0,-0.2319532002828694,0.6266729917129741,r,
hcp_sc,chcp_sc,age,41,281,1.0,0.138583118164137,0.2669275522988148,1.0,13.507320201833426,13.12512188700058,1.0,-0.1283444341346777,0.3821983148328449,r,
hcp_sc,chcp_sc,age,41,312,0.0,0.0304834595270003,0.2669275522988148,1.0,13.73719908248736,13.12512188700058,1.0,-0.2364440927718144,0.6120771954867799,r,
hcp_sc,chcp_sc,age,41,312,1.0,0.1396875960124599,0.2669275522988148,1.0,13.518609863806375,13.12512188700058,1.0,-0.1272399562863549,0.3934879768057957,r,
hcp_sc,chcp_sc,age,52,20,0.0,0.0503916453503465,0.2669275522988148,1.0,13.822749061487318,13.12512188700058,1.0,-0.2165359069484683,0.6976271744867368,r,
hcp_sc,chcp_sc,age,52,20,1.0,0.4550714450283823,0.2669275522988148,1.0,13.7734563291045,13.12512188700058,1.0,0.1881438927295675,0.6483344421039181,r,
hcp_sc,chcp_sc,age,52,25,0.0,0.0560045424606819,0.2669275522988148,1.0,13.856693474082162,13.12512188700058,1.0,-0.2109230098381328,0.7315715870815804,r,
hcp_sc,chcp_sc,age,52,25,1.0,0.4139225467342993,0.2669275522988148,1.0,13.76587277536866,13.12512188700058,1.0,0.1469949944354845,0.6407508883680784,r,
hcp_sc,chcp_sc,age,52,32,0.0,0.0564608495054945,0.2669275522988148,1.0,13.729918202756616,13.12512188700058,1.0,-0.2104667027933202,0.6047963157560332,r,
hcp_sc,chcp_sc,age,52,32,1.0,0.3617103587837435,0.2669275522988148,1.0,13.39438375292806,13.12512188700058,1.0,0.0947828064849287,0.2692618659274775,r,
