pheno,r_internal_external_diff,mae_internal_external_diff,mae_internal_external_diff,mae_internal,mae_external,train_dataset,test_dataset,num_train
rel,-0.1481123296127366,-1.5774121567375357,-1.5774121567375357,14.13584470819232,15.713256864929855,chcp,hcp,137
rel,-0.2430882378518975,-1.4506139901502575,-1.4506139901502575,14.38760959381435,15.838223583964607,chcp,hcp,67
rel,-0.088764794494892,-1.081538287349778,-1.081538287349778,13.75786054733695,14.839398834686728,chcp,hcp,52
rel,-0.0822408678853965,-2.3289461621749687,-2.3289461621749687,13.054964281586676,15.383910443761645,chcp,hcp,20
rel,0.2225774748306402,-3.9211364986521247,-3.9211364986521247,12.490713495705162,16.411849994357286,chcp,hcp,32
rel,0.0187801598861842,-0.4255003468109013,-0.4255003468109013,14.276640848370796,14.702141195181696,chcp,hcp,108
rel,-0.164514052611731,0.7897027090908004,0.7897027090908004,16.152292510305745,15.362589801214945,chcp,hcp,159
rel,-0.2599320655606275,-0.669897385811316,-0.669897385811316,14.804224693094454,15.47412207890577,chcp,hcp,67
rel,0.047762005004875,-4.468587319235112,-4.468587319235112,11.528015049782896,15.996602369018008,chcp,hcp,32
rel,-0.0856987434858901,-0.6584912350110912,-0.6584912350110912,14.46745107049122,15.12594230550231,chcp,hcp,41
rel,-0.0659044979186902,-0.8309567420972748,-0.8309567420972748,14.24438472607823,15.075341468175504,chcp,hcp,159
rel,0.0360907886088107,-4.813484723170431,-4.813484723170431,11.540386751599586,16.353871474770017,chcp,hcp,20
rel,0.1064659851244678,-2.816245872800412,-2.816245872800412,12.199892946791175,15.016138819591587,chcp,hcp,52
rel,-0.0025961613548883,-0.0543232185954192,-0.0543232185954192,14.832004045457936,14.886327264053357,chcp,hcp,85
rel,-0.0903950155797098,-3.681596766338796,-3.681596766338796,17.13324627359114,20.814843039929936,chcp,hcp,52
rel,0.0795256063078227,-0.4845817968434307,-0.4845817968434307,14.216577769562493,14.701159566405922,chcp,hcp,41
rel,0.1859503605832861,-1.3215812074648028,-1.3215812074648028,14.51501244520091,15.836593652665712,chcp,hcp,32
rel,0.0605932283901793,-4.03402284791394,-4.03402284791394,12.84936544700985,16.88338829492379,chcp,hcp,25
rel,0.0219413562282921,-2.5797170251631663,-2.5797170251631663,14.003898914943832,16.583615940107,chcp,hcp,25
rel,-0.1182847182642526,-2.7685357994405866,-2.7685357994405866,12.981508748931653,15.75004454837224,chcp,hcp,32
rel,-0.0070774169780163,-0.3548577404536495,-0.3548577404536495,15.457760596640776,15.812618337094426,chcp,hcp,67
rel,-0.1086863866453813,-2.9993464998634902,-2.9993464998634902,14.21194763513355,17.21129413499704,chcp,hcp,52
rel,0.0100246388817447,-1.384825993563478,-1.384825993563478,14.311453467950844,15.696279461514322,chcp,hcp,137
rel,-0.0215499394321038,0.8450461728396217,0.8450461728396217,16.50167784608089,15.65663167324127,chcp,hcp,32
rel,-0.1799759799039413,-0.6490829166930592,-0.6490829166930592,14.889026868784498,15.538109785477555,chcp,hcp,108
rel,0.2739146865491431,-4.191092578030338,-4.191092578030338,13.0812304227347,17.272323000765038,chcp,hcp,20
rel,0.0355550115551935,-1.1934537962234444,-1.1934537962234444,14.111571297885645,15.305025094109087,chcp,hcp,85
rel,-0.2198368315723139,1.1577879827988635,1.1577879827988635,16.310996055834863,15.153208073036,chcp,hcp,108
rel,0.0443952150787464,-4.38988528266642,-4.38988528266642,12.687566621868868,17.077451904535287,chcp,hcp,25
rel,-0.1117254554845018,-0.4827984896302961,-0.4827984896302961,15.141967495233205,15.6247659848635,chcp,hcp,159
rel,-0.1701500247034086,-3.670792970119954,-3.670792970119954,13.324135419940752,16.994928390060707,chcp,hcp,25
rel,0.0006265122579351,-1.7375663166030897,-1.7375663166030897,13.674245125442024,15.411811442045114,chcp,hcp,67
rel,-0.0694058432231833,-2.4291189144867094,-2.4291189144867094,12.985320085116989,15.414438999603698,chcp,hcp,20
rel,-0.2290070768942279,-1.4772365770303253,-1.4772365770303253,13.506394232699122,14.983630809729448,chcp,hcp,52
rel,-0.0576604129726099,-2.4474086528918235,-2.4474086528918235,13.284761157061254,15.732169809953078,chcp,hcp,67
rel,-0.020913531214055,-1.184913769709027,-1.184913769709027,13.76256209263594,14.947475862344966,chcp,hcp,52
rel,0.0400283691489592,-1.134811442042226,-1.134811442042226,13.805470249736224,14.94028169177845,chcp,hcp,52
rel,0.1980082482124237,-1.9488883832279829,-1.9488883832279829,13.704460691513232,15.653349074741216,chcp,hcp,25
rel,0.1826433307183081,-0.68599583909708,-0.68599583909708,14.795802510945087,15.481798350042167,chcp,hcp,85
rel,0.061421796426319,-4.421105448886323,-4.421105448886323,12.253252576572812,16.674358025459135,chcp,hcp,67
rel,-0.2049977103332443,-1.05741078448181,-1.05741078448181,14.57751859026058,15.63492937474239,chcp,hcp,67
rel,-0.2865234608721066,-0.1535629638057845,-0.1535629638057845,15.254055416798025,15.40761838060381,chcp,hcp,67
rel,-0.0273783516457869,0.0816538162276252,0.0816538162276252,15.189973234919298,15.108319418691671,chcp,hcp,85
rel,0.0709249647624663,-2.5160044052220822,-2.5160044052220822,13.843758646997513,16.359763052219595,chcp,hcp,52
rel,-0.0885396231412666,-1.0273378175622234,-1.0273378175622234,14.406051155855588,15.433388973417811,chcp,hcp,67
rel,0.0841747904073504,-2.4526563840406883,-2.4526563840406883,14.253766891593562,16.70642327563425,chcp,hcp,52
rel,-0.1542335353225731,-0.6272930703735575,-0.6272930703735575,14.420654124509936,15.047947194883491,chcp,hcp,159
rel,-0.0673692467920362,-3.9134269150746857,-3.9134269150746857,12.159591801188364,16.07301871626305,chcp,hcp,52
rel,0.077523281190763,-2.428784855194713,-2.428784855194713,13.04219557885406,15.470980434048776,chcp,hcp,52
rel,0.2444996217093674,-2.6140411993655253,-2.6140411993655253,12.835290874436556,15.449332073802085,chcp,hcp,32
rel,0.0503681873530663,-1.5992904225780151,-1.5992904225780151,14.491934750545068,16.09122517312308,chcp,hcp,85
rel,-0.3984417589389054,0.4902513271873747,0.4902513271873747,15.060039874057038,14.569788546869663,chcp,hcp,108
rel,-0.1438200911760774,-1.7286016866473908,-1.7286016866473908,14.490821962046748,16.21942364869414,chcp,hcp,20
rel,-0.0793631962153919,-1.8439984327320431,-1.8439984327320431,14.3186928037297,16.162691236461743,chcp,hcp,159
rel,0.0383322886606242,-1.7347629553857509,-1.7347629553857509,14.165999283278367,15.900762238664118,chcp,hcp,85
rel,0.0420479055814078,-1.1432313124787967,-1.1432313124787967,14.22464506195912,15.367876374437918,chcp,hcp,159
rel,-0.0310643962962792,-0.3796039600057526,-0.3796039600057526,14.507214686091793,14.886818646097543,chcp,hcp,41
rel,-0.2633931762855429,-3.25670140644678,-3.25670140644678,13.023701406460962,16.28040281290774,chcp,hcp,41
rel,-0.0131971340848578,-0.8664491984930205,-0.8664491984930205,14.128058857203794,14.994508055696814,chcp,hcp,159
rel,-0.0499638825226947,-2.493092213302967,-2.493092213302967,13.503310321834295,15.996402535137262,chcp,hcp,41
rel,-0.1517316210073859,-4.530312295545842,-4.530312295545842,14.36650617647077,18.89681847201661,chcp,hcp,20
rel,0.0636122686880614,0.0419185192205855,0.0419185192205855,14.991936701013396,14.95001818179281,chcp,hcp,25
rel,0.160123437931824,-0.654287307976837,-0.654287307976837,14.529795489156774,15.18408279713361,chcp,hcp,52
rel,0.0664189076706621,-4.311056114842303,-4.311056114842303,12.696914014637905,17.007970129480206,chcp,hcp,32
rel,-0.1814894028502639,-3.363202510035009,-3.363202510035009,13.921922619539636,17.285125129574645,chcp,hcp,52
rel,-0.0199379907153246,-3.4920686217195467,-3.4920686217195467,12.109152163126293,15.60122078484584,chcp,hcp,25
rel,0.0872057155267775,0.431412254398813,0.431412254398813,15.85795272109178,15.426540466692966,chcp,hcp,159
rel,-0.1164030962270446,-0.3644093086291953,-0.3644093086291953,14.587659220697578,14.952068529326771,chcp,hcp,137
rel,0.0548552198879062,-3.275533877571503,-3.275533877571503,13.161053349623767,16.43658722719527,chcp,hcp,52
rel,0.0473899408500932,-0.556628741299761,-0.556628741299761,14.629529647184809,15.18615838848457,chcp,hcp,159
rel,-0.0597301386817109,-0.3350271090034233,-0.3350271090034233,14.227000668353888,14.562027777357311,chcp,hcp,85
rel,0.1390597008461047,-1.1791940832897811,-1.1791940832897811,14.01129843806842,15.1904925213582,chcp,hcp,25
rel,0.1222153914043605,-1.2589676271279409,-1.2589676271279409,14.060628151552844,15.319595778680783,chcp,hcp,137
rel,-0.214302116760788,-3.3299540680214523,-3.3299540680214523,13.8722339260586,17.202187994080052,chcp,hcp,25
rel,-0.0203000360666123,-2.9069139431717,-2.9069139431717,14.340416130674535,17.247330073846236,chcp,hcp,67
rel,-0.0070934870056119,-0.9048320836149096,-0.9048320836149096,14.26734934935781,15.17218143297272,chcp,hcp,137
rel,-0.1334670594295238,-1.3184178346208242,-1.3184178346208242,15.13357735417718,16.451995188798005,chcp,hcp,137
rel,-0.1351220284797082,-2.202675495772521,-2.202675495772521,13.78656860080079,15.98924409657331,chcp,hcp,52
rel,-0.2122043966651362,-0.060252101773603,-0.060252101773603,14.826598930125092,14.886851031898695,chcp,hcp,108
rel,0.0064969381632282,-1.2473399004953285,-1.2473399004953285,13.54422157750197,14.791561477997298,chcp,hcp,137
rel,-0.1814449551665792,0.2087368701783667,0.2087368701783667,15.147048701535043,14.938311831356677,chcp,hcp,41
rel,-0.1107998435576999,-0.9952843813446623,-0.9952843813446623,14.294946008543484,15.290230389888146,chcp,hcp,85
rel,0.022186450157621,-1.178440804645824,-1.178440804645824,14.644222693792544,15.822663498438368,chcp,hcp,137
rel,0.1401189948260243,-1.636771037181763,-1.636771037181763,13.54324696524574,15.180018002427502,chcp,hcp,67
rel,-0.0963786427179006,-1.3449878998308833,-1.3449878998308833,13.251764988795223,14.596752888626108,chcp,hcp,52
rel,0.1403883244818697,-0.6943285512084447,-0.6943285512084447,13.934956496600869,14.629285047809311,chcp,hcp,32
rel,-0.0060446609551284,-0.3186386757018074,-0.3186386757018074,14.654310311192932,14.97294898689474,chcp,hcp,20
rel,0.1397114812396055,-2.692394086166706,-2.692394086166706,12.951143271483696,15.643537357650402,chcp,hcp,32
rel,-0.0215478816040053,-1.0714056577543865,-1.0714056577543865,13.848407107687514,14.9198127654419,chcp,hcp,52
rel,0.1571816651930159,-1.176383183547344,-1.176383183547344,14.425922529074564,15.60230571262191,chcp,hcp,67
rel,0.2669734415862739,-1.7844594964862832,-1.7844594964862832,14.063560972220086,15.84802046870637,chcp,hcp,20
rel,-0.0356019103695658,-0.3670735728164551,-0.3670735728164551,14.544313597410522,14.911387170226975,chcp,hcp,108
rel,-0.2285054431739499,-0.4156634678747419,-0.4156634678747419,14.6457577522251,15.061421220099842,chcp,hcp,137
rel,-0.0084093575314776,-2.447661609022383,-2.447661609022383,14.966388396113713,17.414050005136094,chcp,hcp,108
rel,-0.0065869611098789,-0.9649055159227355,-0.9649055159227355,14.987367113329745,15.952272629252478,chcp,hcp,52
rel,0.0230127265683812,-0.4851502721169947,-0.4851502721169947,14.170076629858322,14.655226901975317,chcp,hcp,85
rel,0.0281390913580946,-1.852312164456647,-1.852312164456647,13.227584277499972,15.07989644195662,chcp,hcp,41
rel,-0.0582893911662277,-1.6817811605877626,-1.6817811605877626,13.633421451739816,15.31520261232758,chcp,hcp,20
rel,-0.1936238519231363,-0.8063527308982223,-0.8063527308982223,14.898957405626506,15.705310136524728,chcp,hcp,137
rel,0.0211168713077727,-1.4033517779244704,-1.4033517779244704,14.382028544152575,15.785380322077046,chcp,hcp,32
rel,0.1121593447255584,-1.8596536727591548,-1.8596536727591548,13.277490943325397,15.13714461608455,chcp,hcp,159
rel,0.003037188801218,-1.0041124092278633,-1.0041124092278633,14.13701692661536,15.141129335843225,chcp,hcp,41
rel,0.0233210793752198,-1.2926147637415113,-1.2926147637415113,14.207633945634468,15.50024870937598,chcp,hcp,20
rel,0.0210008880127328,-2.8793277083472937,-2.8793277083472937,12.044365932279884,14.923693640627176,chcp,hcp,67
rel,0.0466107807284584,-0.8029477517843997,-0.8029477517843997,14.578144880987264,15.381092632771663,chcp,hcp,108
rel,0.0314677822766816,-1.7791870148814937,-1.7791870148814937,13.329887061931853,15.109074076813345,chcp,hcp,137
rel,-0.0827442809378561,-1.0125807718898177,-1.0125807718898177,13.72526560813414,14.737846380023957,chcp,hcp,32
rel,0.0562318205240391,-1.1661632115626137,-1.1661632115626137,14.33358908023617,15.499752291798783,chcp,hcp,41
rel,0.1134139543204477,-2.1236408910696376,-2.1236408910696376,12.903357811904334,15.026998702973971,chcp,hcp,52
rel,-0.1257658883101065,-1.3497813325906094,-1.3497813325906094,14.489964483246483,15.839745815837096,chcp,hcp,41
rel,-0.1275416367046482,-3.641479316269951,-3.641479316269951,13.66579480295776,17.30727411922771,chcp,hcp,32
rel,-0.120233669060479,-2.198551890409213,-2.198551890409213,14.091364619129925,16.289916509539136,chcp,hcp,137
rel,0.0148950335263557,-1.004663693248137,-1.004663693248137,13.659106442351494,14.66377013559963,chcp,hcp,41
rel,0.3432485474384429,-2.0159384591982743,-2.0159384591982743,13.698610044458816,15.71454850365709,chcp,hcp,52
rel,-0.1368824810503024,0.182469968811425,0.182469968811425,15.695570513384464,15.51310054457304,chcp,hcp,137
rel,0.050923581650062,-2.8027043901339823,-2.8027043901339823,13.078195536834846,15.880899926968828,chcp,hcp,32
rel,0.0274195088225047,-1.1438349986531406,-1.1438349986531406,14.165114424023152,15.308949422676294,chcp,hcp,159
rel,0.0150612664376677,-4.928063519749927,-4.928063519749927,11.560132394901697,16.488195914651623,chcp,hcp,25
rel,-0.028755533041723,-3.190026338221738,-3.190026338221738,12.681351558177813,15.871377896399547,chcp,hcp,25
rel,0.0282176186531191,-1.2630817086236057,-1.2630817086236057,14.548387986602812,15.811469695226418,chcp,hcp,108
rel,-0.0742955076786796,-1.4053221322456313,-1.4053221322456313,15.00548731933994,16.41080945158557,chcp,hcp,52
rel,0.037191050746557,-0.9384155793158122,-0.9384155793158122,14.214686936074122,15.153102515389934,chcp,hcp,32
rel,-0.2767018615885443,-1.5161942784312945,-1.5161942784312945,14.60584587322954,16.122040151660833,chcp,hcp,85
rel,0.0450235109252626,-0.1478371431918042,-0.1478371431918042,14.78061829229309,14.928455435484894,chcp,hcp,137
rel,0.1688646476596395,-2.2729135467971737,-2.2729135467971737,13.080428070692625,15.353341617489798,chcp,hcp,20
rel,-0.2280540152164343,0.1215949759049817,0.1215949759049817,14.894696256684949,14.773101280779963,chcp,hcp,85
rel,-0.0656905718924764,-1.243183869850153,-1.243183869850153,13.939126321979035,15.182310191829188,chcp,hcp,25
rel,-0.1642005481517615,-2.2319658969996574,-2.2319658969996574,15.666068348481843,17.8980342454815,chcp,hcp,25
rel,-0.152053380534903,-2.416775304970706,-2.416775304970706,13.580431988637391,15.997207293608096,chcp,hcp,32
rel,-0.0664381081427046,-1.0749941508265175,-1.0749941508265175,14.391871079642202,15.46686523046872,chcp,hcp,85
rel,-0.0772282289289607,-2.0913262050596515,-2.0913262050596515,12.51894784116062,14.61027404622027,chcp,hcp,32
rel,-0.0739607732270882,0.0529049388371536,0.0529049388371536,15.196500677113685,15.143595738276533,chcp,hcp,85
rel,0.0349645037016212,-1.2570409263585471,-1.2570409263585471,13.58523061157756,14.842271537936108,chcp,hcp,32
rel,0.0630159885528105,-1.2542652015862998,-1.2542652015862998,14.109868314069496,15.364133515655796,chcp,hcp,52
rel,-0.1661520473539812,-3.5079677408832683,-3.5079677408832683,13.827475404420154,17.335443145303422,chcp,hcp,20
rel,-0.3460469324684118,-1.267823018616495,-1.267823018616495,13.54267600828634,14.810499026902836,chcp,hcp,32
rel,-0.0591845489626412,-5.127137908111038,-5.127137908111038,13.792982567346726,18.920120475457765,chcp,hcp,52
rel,-0.0152649912034489,-0.8315624724686259,-0.8315624724686259,14.334851315611123,15.166413788079751,chcp,hcp,41
rel,-0.0357938174086729,-4.107849456141706,-4.107849456141706,12.999040229011545,17.10688968515325,chcp,hcp,41
rel,0.0389161812656522,-1.3780916740396698,-1.3780916740396698,13.790283368056864,15.168375042096535,chcp,hcp,159
rel,-0.1023202893640426,-4.020195756164274,-4.020195756164274,14.600563767863,18.620759524027275,chcp,hcp,20
rel,-0.0037045755653057,-1.2114909658220938,-1.2114909658220938,15.043714087146824,16.25520505296892,chcp,hcp,137
rel,-0.0092460161162873,-2.9029792214346646,-2.9029792214346646,13.079982783247884,15.98296200468255,chcp,hcp,41
rel,-0.1380284575713779,-1.909960171795138,-1.909960171795138,13.322308417844516,15.232268589639654,chcp,hcp,41
rel,-0.1158660966449153,-2.4755450129301444,-2.4755450129301444,12.7730862489929,15.248631261923045,chcp,hcp,67
rel,-0.038116106846997,-1.489981708282352,-1.489981708282352,14.106188031857636,15.596169740139988,chcp,hcp,41
rel,0.0612461820443048,-0.5916165098876327,-0.5916165098876327,15.057051600849624,15.648668110737256,chcp,hcp,85
rel,0.0691531940319355,0.2957497791728887,0.2957497791728887,15.309893435815054,15.014143656642164,chcp,hcp,137
rel,-0.0610779179665311,0.7032773438140314,0.7032773438140314,16.507861576251088,15.804584232437056,chcp,hcp,67
rel,-0.0074155522595442,-5.637958534126566,-5.637958534126566,15.983347339779328,21.621305873905893,chcp,hcp,32
rel,-0.0335399185522819,-1.1679198516894598,-1.1679198516894598,14.970225878292435,16.138145729981897,chcp,hcp,67
rel,0.0199306153793816,-2.676356125455145,-2.676356125455145,14.513677989355172,17.190034114810317,chcp,hcp,25
rel,0.0990779342980735,-4.296714432836536,-4.296714432836536,11.429828079941949,15.726542512778485,chcp,hcp,52
rel,-0.0743276617618355,-0.1116021025257936,-0.1116021025257936,14.93138404289689,15.042986145422685,chcp,hcp,25
rel,0.0297185131825096,-0.1209337574443001,-0.1209337574443001,14.899009994228589,15.019943751672889,chcp,hcp,52
rel,-0.1732217139579572,-0.6695035122110546,-0.6695035122110546,14.094615036345129,14.764118548556182,chcp,hcp,137
rel,-0.1938479222474144,-5.971941798604329,-5.971941798604329,14.955229339273368,20.927171137877696,chcp,hcp,25
rel,-0.1187445909137582,-2.3053667706164287,-2.3053667706164287,13.186031592583763,15.491398363200194,chcp,hcp,41
rel,-0.1758609934624009,-4.397040580568369,-4.397040580568369,12.157474751463642,16.55451533203201,chcp,hcp,25
rel,-0.1231053541105098,-1.7680484644033303,-1.7680484644033303,13.519041953859965,15.287090418263295,chcp,hcp,159
rel,-0.117959684263461,0.8999678132414815,0.8999678132414815,15.946776158653666,15.046808345412185,chcp,hcp,25
rel,-0.0108498187638547,-0.1720560652147114,-0.1720560652147114,14.665174790993648,14.83723085620836,chcp,hcp,20
rel,-0.2063071261729052,-1.9563734292776085,-1.9563734292776085,13.940710133292216,15.897083562569826,chcp,hcp,20
rel,-0.06469122691229,-1.940596111706716,-1.940596111706716,13.192777170082891,15.13337328178961,chcp,hcp,25
rel,-0.0299367080138705,-1.1032188804138112,-1.1032188804138112,13.970821891753094,15.074040772166905,chcp,hcp,108
rel,0.1188443593988194,-0.48511557810839,-0.48511557810839,15.19615522520188,15.68127080331027,chcp,hcp,67
rel,-0.1784263139375157,0.5397582538534849,0.5397582538534849,15.44611664916004,14.906358395306556,chcp,hcp,137
rel,0.37609423196858,-4.278473992079974,-4.278473992079974,12.51842029721034,16.796894289290314,chcp,hcp,41
rel,-0.1037847530544873,-0.417844815153563,-0.417844815153563,14.657315413652617,15.07516022880618,chcp,hcp,67
rel,0.0269344374468682,-2.07213291727002,-2.07213291727002,14.451485198418256,16.523618115688276,chcp,hcp,20
rel,0.0488619700148658,-2.6018329939189524,-2.6018329939189524,13.588514861991465,16.190347855910417,chcp,hcp,41
rel,-0.033148185451784,-0.3848353581566694,-0.3848353581566694,15.050168146542669,15.435003504699337,chcp,hcp,137
rel,-0.0419211441737985,1.2800361281539363,1.2800361281539363,16.48193642954042,15.201900301386482,chcp,hcp,159
rel,-0.2596706216520009,-0.57851172152853,-0.57851172152853,14.516374193346335,15.094885914874869,chcp,hcp,52
rel,0.3234146923597529,-2.3460393215825057,-2.3460393215825057,13.001286622001173,15.347325943583678,chcp,hcp,85
rel,-0.0121782762329319,-3.0470239308495444,-3.0470239308495444,13.606850106384789,16.65387403723433,chcp,hcp,108
rel,-0.0252019431714566,0.2044528104172709,0.2044528104172709,15.190298320227535,14.985845509810265,chcp,hcp,25
rel,0.0214904420966027,-4.068763226438811,-4.068763226438811,15.237409861432198,19.30617308787101,chcp,hcp,41
rel,0.0068585852007467,0.7277089157903944,0.7277089157903944,15.831133169544728,15.103424253754334,chcp,hcp,41
rel,-0.2001310564910323,0.7924428920739466,0.7924428920739466,15.69804971009444,14.905606818020496,chcp,hcp,137
rel,-0.0421982263529805,-0.1948564338904628,-0.1948564338904628,14.854575892513216,15.04943232640368,chcp,hcp,159
rel,-0.0257906882373673,-0.0460020948363073,-0.0460020948363073,15.27408624034519,15.320088335181495,chcp,hcp,52
rel,-0.0303832268966951,0.4336224676696396,0.4336224676696396,15.382569698438122,14.948947230768482,chcp,hcp,41
rel,0.0802854088584066,-2.005794003326514,-2.005794003326514,12.888641516527438,14.894435519853952,chcp,hcp,67
rel,0.0680533253590898,-1.419518928440235,-1.419518928440235,13.783461376709532,15.202980305149769,chcp,hcp,32
rel,-0.2106077671765509,0.7659210279982709,0.7659210279982709,16.316458983217796,15.550537955219523,chcp,hcp,159
rel,0.2437546437775753,-1.369260068612796,-1.369260068612796,13.455758197246016,14.82501826585881,chcp,hcp,67
rel,-0.0214897459153919,-1.7542720259957854,-1.7542720259957854,13.455968068938937,15.210240094934722,chcp,hcp,20
rel,0.0317468651366335,-0.628151776696841,-0.628151776696841,14.33111633754847,14.959268114245312,chcp,hcp,25
rel,-0.0778945469435287,-1.0562503224391886,-1.0562503224391886,14.36843998243833,15.42469030487752,chcp,hcp,159
rel,-0.1160097936305225,-3.703251147201368,-3.703251147201368,12.817444444595004,16.520695591796372,chcp,hcp,67
rel,0.014406810874461,-2.007646467070103,-2.007646467070103,12.67620042395079,14.683846891020892,chcp,hcp,108
rel,0.0758527466600773,-0.1565504099631507,-0.1565504099631507,15.605030143197167,15.761580553160318,chcp,hcp,108
rel,-0.0632092985083315,-1.2452252132936756,-1.2452252132936756,14.928605825451232,16.173831038744908,chcp,hcp,137
rel,-0.0701826135108668,-0.2998470419969017,-0.2998470419969017,14.749280082737526,15.049127124734428,chcp,hcp,41
rel,-0.0941659564982577,-0.7303389859856058,-0.7303389859856058,14.332848434886284,15.063187420871891,chcp,hcp,137
rel,-0.0593651885241726,-3.3299991957380985,-3.3299991957380985,13.16873341641048,16.49873261214858,chcp,hcp,25
rel,-0.2357985478461036,-0.0875629935046724,-0.0875629935046724,15.526040980690947,15.61360397419562,chcp,hcp,52
rel,-0.1718697482732543,0.7948221795591426,0.7948221795591426,15.967195102509026,15.172372922949885,chcp,hcp,159
rel,-0.0347091176236336,-2.3440926997486926,-2.3440926997486926,14.38373931980626,16.727832019554953,chcp,hcp,137
rel,-0.1924951812843363,-3.723552799163027,-3.723552799163027,11.670765349909294,15.39431814907232,chcp,hcp,52
rel,0.1110080241682024,-0.3816057949783484,-0.3816057949783484,14.738127221117308,15.119733016095656,chcp,hcp,32
rel,-0.0848709144180598,-1.1716298471555682,-1.1716298471555682,14.358689113483225,15.530318960638793,chcp,hcp,159
rel,-0.0907634019462827,1.322832557217085,1.322832557217085,16.166560790765793,14.843728233548708,chcp,hcp,159
rel,-0.062321919974087,-2.402419651089712,-2.402419651089712,13.924813936694534,16.327233587784246,chcp,hcp,20
rel,-0.2842786063294459,-0.9661458480978578,-0.9661458480978578,15.08870855987666,16.054854407974517,chcp,hcp,159
rel,-0.070610231298489,-4.639055955016199,-4.639055955016199,14.142113492031152,18.78116944704735,chcp,hcp,20
rel,0.0595141520694587,-0.7540056346934723,-0.7540056346934723,14.208552692438287,14.96255832713176,chcp,hcp,137
rel,0.0321042250749553,-2.9146644566886444,-2.9146644566886444,13.424153434406126,16.33881789109477,chcp,hcp,52
rel,-0.1368074209506539,-2.7848802560262698,-2.7848802560262698,13.214294689529376,15.999174945555646,chcp,hcp,25
rel,0.0748293673229123,-0.9460838367326528,-0.9460838367326528,14.502194495192398,15.448278331925051,chcp,hcp,108
rel,-0.0439612862646886,-2.595586412287936,-2.595586412287936,13.317241349616276,15.91282776190421,chcp,hcp,25
rel,-0.0296794979563387,-0.722766705629466,-0.722766705629466,14.404695832579865,15.12746253820933,chcp,hcp,159
rel,-0.0393970588564967,-3.12602076357984,-3.12602076357984,13.118914853227418,16.244935616807258,chcp,hcp,32
rel,0.0571509135304382,-1.2615074495545784,-1.2615074495545784,13.998672777764908,15.260180227319486,chcp,hcp,85
rel,0.0429123801065957,-1.9313567691889848,-1.9313567691889848,15.595618834477582,17.526975603666568,chcp,hcp,20
rel,-0.1615544361367586,-0.7609101686863937,-0.7609101686863937,14.17327864377836,14.934188812464754,chcp,hcp,52
rel,-0.1661547819719842,0.927272952121628,0.927272952121628,15.537625041955332,14.610352089833704,chcp,hcp,67
rel,0.1782711544436243,-1.8733708189852187,-1.8733708189852187,14.05840400230942,15.931774821294638,chcp,hcp,25
rel,-0.0598406350807372,0.098609150189743,0.098609150189743,15.037290984339275,14.938681834149532,chcp,hcp,108
rel,0.2020196071405335,-3.527262627679443,-3.527262627679443,11.725224052482991,15.252486680162434,chcp,hcp,159
rel,0.0131892908721737,-1.9562310653917123,-1.9562310653917123,13.374913581354631,15.331144646746344,chcp,hcp,85
rel,-0.0375718021221294,0.1301499898138853,0.1301499898138853,15.58050474846527,15.450354758651384,chcp,hcp,52
rel,-0.1393230304704839,-1.3396534157601678,-1.3396534157601678,13.492277761292051,14.83193117705222,chcp,hcp,52
rel,0.1135392612161033,-4.765767547598768,-4.765767547598768,12.219708320455252,16.98547586805402,chcp,hcp,52
rel,-0.2512158745097151,0.9342553316005217,0.9342553316005217,16.148937968084084,15.214682636483564,chcp,hcp,108
rel,-0.0478095821569944,-0.0265333316377205,-0.0265333316377205,14.917475923032884,14.944009254670606,chcp,hcp,108
rel,0.1316957976084824,-3.3828311652499323,-3.3828311652499323,12.557701689252054,15.940532854501988,chcp,hcp,32
rel,-0.0989403520042388,-0.2915852845646931,-0.2915852845646931,14.701583059251686,14.99316834381638,chcp,hcp,137
rel,0.0171013557353952,-6.26759676583546,-6.26759676583546,15.276446661097332,21.54404342693279,chcp,hcp,25
rel,0.0923106357591352,-2.8142848979991,-2.8142848979991,12.179415548987862,14.993700446986962,chcp,hcp,108
rel,0.2016337578604013,-1.5954730585566548,-1.5954730585566548,14.401630149906609,15.997103208463262,chcp,hcp,25
rel,-0.0118679988587927,-3.5015155492351404,-3.5015155492351404,12.985969816386357,16.487485365621495,chcp,hcp,52
rel,0.0120139409939129,-2.780437215695395,-2.780437215695395,14.795868947016194,17.57630616271159,chcp,hcp,32
rel,-0.0569349603648229,-0.334842240222434,-0.334842240222434,14.629242425930634,14.964084666153068,chcp,hcp,159
rel,0.0097442344746566,-0.9348818516429452,-0.9348818516429452,14.201081282640244,15.13596313428319,chcp,hcp,108
rel,-0.1441375052848529,-1.1663990321338602,-1.1663990321338602,13.81711523204224,14.9835142641761,chcp,hcp,32
rel,-0.0772369624071867,-0.3069193643355064,-0.3069193643355064,14.85033821217147,15.157257576506977,chcp,hcp,20
rel,0.0201737555242154,0.1279329890647815,0.1279329890647815,15.538502972768184,15.410569983703402,chcp,hcp,25
rel,0.1905638218322349,-2.928961249513282,-2.928961249513282,12.77076561629008,15.699726865803362,chcp,hcp,108
rel,0.1925797581623952,-2.602790192112943,-2.602790192112943,13.542971603561975,16.145761795674918,chcp,hcp,32
rel,0.0546251635722736,-0.5833814011565313,-0.5833814011565313,14.854291744120022,15.437673145276554,chcp,hcp,41
