train_dataset,test_dataset,pheno,num_train,num_test,r_med,r_lower,r_upper,mae_med,mae_lower,mae_upper,r_gt,mae_gt,r_pos_rate,mae_pos_rate,r_sig_ground_truth,mae_sig_ground_truth,r_ground_truth,mae_ground_truth
hcp,chcp,shape,455,265,-0.0098260759715092,-0.1661409483881532,0.119076017742013,4.670582671316764,4.166871155817574,5.100866156455347,-0.0383791841001436,4.289613965331729,0.08,0.044,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,578,20,-0.0253657551549754,-0.4580039647522115,0.4084851902854478,4.607941007922412,2.6368886131120046,7.737284433129288,-0.0383791841001436,4.289613965331729,0.0367,0.0426,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,578,25,-0.0334355138066986,-0.4009841434655564,0.358519010722681,4.665304342256312,2.776903697400335,7.570537343734542,-0.0383791841001436,4.289613965331729,0.0329,0.0418,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,578,32,-0.0328046460251695,-0.3594378541452483,0.3086016225571507,4.763247015429309,2.929248588595895,7.482620220848818,-0.0383791841001436,4.289613965331729,0.0303,0.0426,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,578,41,-0.0396643365248547,-0.3247369727534978,0.2707381887987571,4.722078864531021,3.188387389725532,6.775774396343594,-0.0383791841001436,4.289613965331729,0.029,0.0366,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,578,52,-0.0323970498376824,-0.2891548090264508,0.2376122254956891,4.726986965575271,3.2715725324700187,6.729667238421433,-0.0383791841001436,4.289613965331729,0.0282,0.0432,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,578,67,-0.0304505944264206,-0.2514913316982184,0.2162053230992551,4.825751569838998,3.458638439616299,6.522911459863313,-0.0383791841001436,4.289613965331729,0.032,0.0387,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,578,85,-0.0273098083765617,-0.2251148304924879,0.1968965093438178,4.790143868639978,3.509167660036,6.132387304442333,-0.0383791841001436,4.289613965331729,0.0345,0.0345,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,578,108,-0.0259565610862128,-0.1969731516855249,0.1765116410736433,4.7763867193377445,3.6750067630568193,5.869762988882633,-0.0383791841001436,4.289613965331729,0.038,0.0349,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,578,137,-0.025325749349413,-0.1776675797955754,0.1576066651054773,4.708280264660868,3.753816829520384,5.590794166640146,-0.0383791841001436,4.289613965331729,0.039,0.0339,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,578,174,-0.0244466287874237,-0.1581836367347887,0.1450436580557985,4.674341461407547,3.930559911608296,5.392955826386231,-0.0383791841001436,4.289613965331729,0.0424,0.0324,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,578,221,-0.0247875114351361,-0.1468418536986775,0.127947369726681,4.669874572206801,4.019210909189641,5.22383726219868,-0.0383791841001436,4.289613965331729,0.0483,0.0291,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,578,265,-0.0285416658027475,-0.1347821808801726,0.1182273912818786,4.678614965771876,4.195066891227703,5.119606193918737,-0.0383791841001436,4.289613965331729,0.04,0.0251,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,735,20,-0.0371281435190503,-0.4575342308405341,0.3761939049620729,4.443996819032478,2.536133920702597,7.583983973941136,-0.0383791841001436,4.289613965331729,0.0242,0.0412,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,735,25,-0.0412057373034111,-0.3888019480114764,0.3203578285713953,4.510705907661935,2.7092630164844675,7.425658911444426,-0.0383791841001436,4.289613965331729,0.0205,0.0329,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,735,32,-0.0415973831317815,-0.3530708602424718,0.2718665648469549,4.626774721214369,2.8446514274178343,7.344964147428508,-0.0383791841001436,4.289613965331729,0.0163,0.0324,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,735,41,-0.0522921021368406,-0.3204716929830186,0.2308643758056726,4.565283223790656,3.072357430521711,6.609950152036111,-0.0383791841001436,4.289613965331729,0.0143,0.0309,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,735,52,-0.0417324048518966,-0.2865831887071607,0.1942917163291797,4.563672767217904,3.1734803830644003,6.556878924559782,-0.0383791841001436,4.289613965331729,0.012,0.0365,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,735,67,-0.0380370439333278,-0.2439788590063311,0.1686673139662931,4.659985510410611,3.351285727704505,6.372998726813955,-0.0383791841001436,4.289613965331729,0.0119,0.0296,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,735,85,-0.0365478702276205,-0.2160910950563493,0.1513280129048896,4.635273202568555,3.4059169552137964,5.973150072555067,-0.0383791841001436,4.289613965331729,0.0108,0.0209,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,735,108,-0.0308650894955646,-0.1852857892493589,0.1317930515544718,4.62938219240425,3.532559780752216,5.740654375607862,-0.0383791841001436,4.289613965331729,0.0115,0.0183,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,735,137,-0.0309139706675282,-0.1673973028435797,0.1191393026718955,4.552044314353092,3.645071122135002,5.488403757016526,-0.0383791841001436,4.289613965331729,0.011,0.0169,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,735,174,-0.0290841427200652,-0.1510268096238861,0.102581479557735,4.509753509336264,3.8127352264991217,5.264093417144696,-0.0383791841001436,4.289613965331729,0.0114,0.0159,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,735,221,-0.0289182549742042,-0.1358521876934213,0.0883587795114324,4.475045020253646,3.922586083725601,5.113049210400256,-0.0383791841001436,4.289613965331729,0.0098,0.0116,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,735,265,-0.0280807732487935,-0.126660975163889,0.0810786552716238,4.381272215327491,4.161235057380876,5.081462188181995,-0.0383791841001436,4.289613965331729,0.01,0.0074,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,843,20,-0.0505235189421528,-0.4686815683620676,0.3484517710854124,4.344337007221072,2.503480075383991,7.391179128562125,-0.0383791841001436,4.289613965331729,0.017,0.0295,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,843,25,-0.0587713755440062,-0.3834209941454217,0.2921665967292939,4.409444724474901,2.6542587478914967,7.24455800163935,-0.0383791841001436,4.289613965331729,0.012,0.0235,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,843,32,-0.0596412868556184,-0.3511473667778279,0.2352745879158657,4.525967839380586,2.7744000105062003,7.305072738985632,-0.0383791841001436,4.289613965331729,0.0083,0.0233,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,843,41,-0.0675780718032077,-0.3175243503454359,0.192851241110494,4.438398063513432,3.027186913670936,6.496797429586369,-0.0383791841001436,4.289613965331729,0.0072,0.0247,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,843,52,-0.0595716011619699,-0.2966724690502704,0.1610381242694908,4.43832615655802,3.1075787811600675,6.422021496626356,-0.0383791841001436,4.289613965331729,0.0035,0.0279,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,843,67,-0.0530155681185745,-0.2490573387573467,0.130861803154259,4.53628719795708,3.2599934431062985,6.27582269102111,-0.0383791841001436,4.289613965331729,0.002,0.0199,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,843,85,-0.0501724802639306,-0.216477507987596,0.1106181301532443,4.523460505646832,3.350447337608495,5.859731414586165,-0.0383791841001436,4.289613965331729,0.0018,0.0097,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,843,108,-0.0445484481108272,-0.192391778913175,0.0954355117481649,4.5321202932982665,3.460801312744439,5.596900005143296,-0.0383791841001436,4.289613965331729,0.0011,0.0073,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,843,137,-0.0420869703345693,-0.1783683527129456,0.0806988938287555,4.440413877134013,3.577130101944434,5.3677146648516825,-0.0383791841001436,4.289613965331729,0.001,0.0073,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,843,174,-0.0399738010486765,-0.1608985138007914,0.0667416497911362,4.39366776375525,3.760883669368439,5.178057447040013,-0.0383791841001436,4.289613965331729,0.0004,0.0054,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,843,221,-0.0390230660394242,-0.1458805238783003,0.0504052554013519,4.373942392595453,3.883989836463978,5.037168645009543,-0.0383791841001436,4.289613965331729,0.0,0.003,0.0,0.0,-0.0383791841001436,4.289613965331729
hcp,chcp,shape,843,265,-0.0383791841001436,-0.1378107217963081,0.0367262866822788,4.289613965331729,4.163944058111288,4.9342571551844445,-0.0383791841001436,4.289613965331729,0.0,0.0017,0.0,0.0,-0.0383791841001436,4.289613965331729
chcp,hcp,shape,20,20,0.0245781325937816,-0.4327012087155727,0.4640746083304687,3.721365527277829,2.091761764438359,10.170338240351,0.0224913055351394,5.122422335903096,0.0591,0.1071,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,25,0.0205727505433441,-0.3863989857226138,0.4261126194225514,3.7897839353281686,2.200613537241402,10.266011242046671,0.0224913055351394,5.122422335903096,0.068,0.0901,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,32,0.01956542420326,-0.3321889439076924,0.3620514048819067,3.792663718727197,2.213487400408645,10.371513481411135,0.0224913055351394,5.122422335903096,0.0614,0.0874,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,41,0.020677818890181,-0.2861658284782239,0.3064533178589202,3.8500024404046185,2.269933149096776,10.362226269929392,0.0224913055351394,5.122422335903096,0.0517,0.0635,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,52,0.0213214569307213,-0.2477631466035655,0.2688335803198963,3.778923273821136,2.300545631741518,10.379782262569329,0.0224913055351394,5.122422335903096,0.0486,0.0514,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,67,0.0178289427724821,-0.2108289589413489,0.2331017389169764,3.7678743209055847,2.351758584869717,10.412133894575838,0.0224913055351394,5.122422335903096,0.0482,0.0493,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,85,0.0178343053723206,-0.2025408918191504,0.2233413524357694,3.7853347207757873,2.417810017358784,10.47419724270529,0.0224913055351394,5.122422335903096,0.0625,0.0582,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,108,0.0169966048910105,-0.1808142073166935,0.2072228640431183,3.739328781400474,2.471746877185674,10.53753803352719,0.0224913055351394,5.122422335903096,0.0698,0.0665,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,137,0.0170992663993763,-0.1599234567564402,0.1833867979890465,3.697454525915108,2.51856049748458,10.568635449886948,0.0224913055351394,5.122422335903096,0.0716,0.0765,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,174,0.0185015138803247,-0.1479106425266516,0.170941766367524,3.6764821260296103,2.566053390485958,10.591181860964676,0.0224913055351394,5.122422335903096,0.0875,0.0937,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,221,0.0200650337347067,-0.1360963296892812,0.157540827726755,3.646846897715853,2.5817494158770966,10.624709620723396,0.0224913055351394,5.122422335903096,0.0986,0.1039,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,281,0.0212109786859134,-0.1228140441254376,0.1413767449650742,3.638216240994298,2.6181119991969,10.678088329588617,0.0224913055351394,5.122422335903096,0.1073,0.1218,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,358,0.0220596648329733,-0.1171308311968136,0.1302405648280992,3.62851223741764,2.6375608829722355,10.718514167809792,0.0224913055351394,5.122422335903096,0.1306,0.1387,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,455,0.0230599707101635,-0.1104316340821486,0.1228525658278793,3.620507568102496,2.648664664166925,10.723960313930611,0.0224913055351394,5.122422335903096,0.1519,0.1598,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,578,0.0225167649237822,-0.1027395812179826,0.1160895969044723,3.603211920193175,2.672468112311285,10.783381273962831,0.0224913055351394,5.122422335903096,0.1729,0.1902,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,735,0.0242444690170994,-0.0971687974223262,0.1099440047276574,3.604178599752776,2.6803944864899294,10.803936059482888,0.0224913055351394,5.122422335903096,0.202,0.2187,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,935,0.0270793772720005,-0.09604729823468,0.107389420004412,3.593273038331785,2.691444182958977,10.824013355919602,0.0224913055351394,5.122422335903096,0.2458,0.2805,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,20,1043,0.027001984332343,-0.0957730679953817,0.1063705332408481,3.589085857467957,2.7033051160782904,10.861901617599989,0.0224913055351394,5.122422335903096,0.25,0.3004,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,20,0.0325153343597802,-0.4124115466722682,0.4567065212269933,3.882515693534703,2.158889493748076,10.847854226075468,0.0224913055351394,5.122422335903096,0.0602,0.1129,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,25,0.0298268330770059,-0.370144737345648,0.4275484430568048,3.9610236157400607,2.25337844739532,10.83229241517158,0.0224913055351394,5.122422335903096,0.0705,0.0964,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,32,0.0278688036061802,-0.3215297863487114,0.359158889080455,3.966492920551634,2.291747421126209,10.878599195372535,0.0224913055351394,5.122422335903096,0.0638,0.0888,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,41,0.0230555433803272,-0.2760912701336372,0.2998322316432359,3.999768349930649,2.333595261598365,10.906803372104124,0.0224913055351394,5.122422335903096,0.0461,0.064,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,52,0.0260519685008423,-0.2298982521670322,0.2655187948447854,3.9183820636916167,2.383802450840633,10.841932758806513,0.0224913055351394,5.122422335903096,0.0477,0.0555,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,67,0.0217288869441809,-0.203043884172811,0.2309922448307335,3.8956120444491535,2.4300587914420584,10.911320905532808,0.0224913055351394,5.122422335903096,0.044,0.0539,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,85,0.0209311030084824,-0.184757462527988,0.2242492887624415,3.8984360532689495,2.4920988840823144,10.866185815875244,0.0224913055351394,5.122422335903096,0.0626,0.0619,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,108,0.0187015063740418,-0.1690510971955289,0.2026910597124582,3.836987260153111,2.553418262845362,10.83763705064826,0.0224913055351394,5.122422335903096,0.0665,0.0665,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,137,0.0194454440528648,-0.146316063031299,0.1794375554243903,3.7799189536884814,2.583804280394307,10.833194327860316,0.0224913055351394,5.122422335903096,0.065,0.0747,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,174,0.0205634259270659,-0.1389642463832293,0.1636348613714886,3.75177402404444,2.634792175642285,10.80861541844992,0.0224913055351394,5.122422335903096,0.0799,0.089,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,221,0.0197545696701049,-0.1267851491232037,0.1520235530246553,3.7273509327973606,2.652238752066607,10.788932868892504,0.0224913055351394,5.122422335903096,0.0887,0.1015,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,281,0.0208304677395627,-0.1122862401197298,0.1347317835296764,3.7116890752256255,2.681270407405703,10.83141970480488,0.0224913055351394,5.122422335903096,0.0974,0.1184,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,358,0.0216122870235589,-0.1026226137125739,0.124265555096477,3.6974658248536825,2.707035069656717,10.815593235768196,0.0224913055351394,5.122422335903096,0.1131,0.1367,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,455,0.021782217361991,-0.0970290116088983,0.1158893831356778,3.684196367440357,2.7168663184284267,10.83162716889026,0.0224913055351394,5.122422335903096,0.1321,0.1524,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,578,0.0214982584330377,-0.0893355106682257,0.1088461157863141,3.678283060984901,2.732197608271004,10.821914896225314,0.0224913055351394,5.122422335903096,0.1511,0.1826,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,735,0.0215845871847205,-0.0836406199727151,0.103022147787404,3.686709730693403,2.74947069208683,10.82662575857216,0.0224913055351394,5.122422335903096,0.1781,0.2019,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,935,0.0225494080875189,-0.0792461053798975,0.0998583498070085,3.680598801780469,2.7383664765547024,10.81643202380591,0.0224913055351394,5.122422335903096,0.2324,0.2347,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,25,1043,0.0233464201896443,-0.0737602140241616,0.1006209142583142,3.6843643358521048,2.721047005979928,10.82191895393762,0.0224913055351394,5.122422335903096,0.23,0.2352,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,20,0.0457531728472425,-0.4190007105391907,0.475840781701264,4.073541972741203,2.1751459725613813,9.96157608965973,0.0224913055351394,5.122422335903096,0.0708,0.1218,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,25,0.0394717386064802,-0.3722676867774697,0.4379623898626583,4.131944407856576,2.26809342616087,10.00501099876453,0.0224913055351394,5.122422335903096,0.0787,0.1014,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,32,0.0348978294472431,-0.3194201652252523,0.3732371398739466,4.124819468720636,2.2912934704040144,10.025002926502482,0.0224913055351394,5.122422335903096,0.0704,0.0896,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,41,0.0250563113968326,-0.2697517614102259,0.3155752465142792,4.154683966929767,2.3574584420130367,9.952483947864556,0.0224913055351394,5.122422335903096,0.0574,0.0619,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,52,0.0292876858421169,-0.2297304355802224,0.2824407265887063,4.086368744506386,2.397973946007081,9.864108707577412,0.0224913055351394,5.122422335903096,0.0578,0.0578,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,67,0.0261998501503655,-0.2070368817343521,0.2429764682199678,4.060505369757518,2.433395438623496,9.877646160205297,0.0224913055351394,5.122422335903096,0.0549,0.0568,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,85,0.023939991869819,-0.1921866231352809,0.2329568524211524,4.0628922164759445,2.5137392181854588,9.72010302453213,0.0224913055351394,5.122422335903096,0.0713,0.0658,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,108,0.0223162649263509,-0.1735327575334417,0.2150717356551074,4.038908640770716,2.564029026119112,9.660882295547951,0.0224913055351394,5.122422335903096,0.078,0.0724,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,137,0.021788904828234,-0.1478556236485972,0.1895521102132861,3.987823686508032,2.592751130595046,9.657040410544283,0.0224913055351394,5.122422335903096,0.0825,0.0839,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,174,0.0229220819045616,-0.1366301010703343,0.1760407894745738,3.964761420390184,2.655082615349678,9.606239508264416,0.0224913055351394,5.122422335903096,0.1,0.0995,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,221,0.0223212754529197,-0.1252108234928692,0.1644227124251789,3.9504933196041936,2.6715973059183704,9.57136474079234,0.0224913055351394,5.122422335903096,0.1153,0.1176,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,281,0.0239191974668944,-0.1116404428861927,0.1496993273996703,3.944693831198969,2.7034764951832826,9.548339251090994,0.0224913055351394,5.122422335903096,0.1242,0.1362,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,358,0.0242345211023597,-0.1044464883499617,0.1360621222916583,3.937207231613187,2.737829193612421,9.521726399071095,0.0224913055351394,5.122422335903096,0.1451,0.1618,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,455,0.0240337806730669,-0.0963138346666191,0.1280218139854527,3.935548646144535,2.7434108028391075,9.466799169473024,0.0224913055351394,5.122422335903096,0.1686,0.1849,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,578,0.0234983316086138,-0.0872538562876115,0.1195651469545696,3.9395674458835,2.765232592380189,9.466932082346949,0.0224913055351394,5.122422335903096,0.1877,0.218,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,735,0.0234513314125307,-0.0823207541998276,0.1136851039562174,3.944515464160059,2.78386298241578,9.458597428802934,0.0224913055351394,5.122422335903096,0.2184,0.2517,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,935,0.0240266946316529,-0.0774970085254832,0.108210106820104,3.943963913585179,2.812046572879375,9.450958745923698,0.0224913055351394,5.122422335903096,0.2686,0.3113,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,32,1043,0.0234100763843667,-0.0723131472071358,0.1036815887949214,3.93832022692544,2.838248254667863,9.467152009041088,0.0224913055351394,5.122422335903096,0.28,0.3358,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,20,0.053340878404893,-0.4145471067311256,0.4732833011401116,4.289577165177287,2.371099040119581,10.746553704595948,0.0224913055351394,5.122422335903096,0.0714,0.1271,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,25,0.0486870041543196,-0.3617819812597022,0.4454249635773776,4.34708425597244,2.452429061256417,10.69336806066729,0.0224913055351394,5.122422335903096,0.0851,0.107,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,32,0.0441052559421817,-0.3154113815429099,0.378214539865801,4.345988750697615,2.476041926175919,10.828800731587176,0.0224913055351394,5.122422335903096,0.0787,0.0949,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,41,0.034018438350749,-0.2712054502348773,0.3218398329171182,4.382316096907717,2.5590159591121946,10.99780727915993,0.0224913055351394,5.122422335903096,0.0615,0.066,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,52,0.0369756208546203,-0.2237081563732042,0.2850454177671833,4.317422733938857,2.597860031027332,10.92377096877815,0.0224913055351394,5.122422335903096,0.0617,0.0566,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,67,0.0319938029363401,-0.1966803001212821,0.25126149862849,4.3138120142684215,2.6261095300218824,10.994531395168137,0.0224913055351394,5.122422335903096,0.0604,0.0586,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,85,0.0286137278970495,-0.1799599985691236,0.2431402456742862,4.329652023656569,2.694604301884517,11.097697779483823,0.0224913055351394,5.122422335903096,0.0783,0.0699,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,108,0.026939049003404,-0.1643473924798554,0.2206469106402457,4.296473813933071,2.7570920643736394,11.220854461151864,0.0224913055351394,5.122422335903096,0.0844,0.0754,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,137,0.0282457003718508,-0.1423351880421453,0.1954356994844765,4.281044141709531,2.800502725985915,11.227192667714435,0.0224913055351394,5.122422335903096,0.085,0.0906,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,174,0.027631297374745,-0.1281151959101978,0.1794314863015466,4.27661542900001,2.8474314538462053,11.281437251204885,0.0224913055351394,5.122422335903096,0.1053,0.1094,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,221,0.0286391432104193,-0.1181810961333184,0.1662338230056675,4.259005929064434,2.86601299829789,11.276932222493151,0.0224913055351394,5.122422335903096,0.1151,0.1237,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,281,0.0293490071163588,-0.1062214891637662,0.1496058404021101,4.26576976428303,2.897766029806533,11.328228654259432,0.0224913055351394,5.122422335903096,0.1252,0.1431,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,358,0.0300155018555535,-0.0982237658528828,0.1389134522634616,4.26529198543431,2.9193063486319293,11.332216041999413,0.0224913055351394,5.122422335903096,0.1459,0.1659,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,455,0.0301671763498731,-0.0943366347670127,0.1288663181270585,4.2588352784902685,2.930727015873832,11.318195390763815,0.0224913055351394,5.122422335903096,0.1649,0.1896,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,578,0.0291417865494742,-0.0894656013281355,0.1200236920335056,4.25962891232167,2.9510682308074405,11.348935733361898,0.0224913055351394,5.122422335903096,0.1845,0.2247,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,735,0.0288353331719618,-0.0867006319388858,0.1135980898596523,4.26839563282088,2.9648705158650173,11.3611476064769,0.0224913055351394,5.122422335903096,0.2191,0.2642,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,935,0.0287370893167266,-0.0887118615989849,0.1089869166621004,4.27038605248303,2.964714444186029,11.344691238843897,0.0224913055351394,5.122422335903096,0.2752,0.3219,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,41,1043,0.0287582748920569,-0.0892460864347953,0.1027975886896546,4.271060894673353,2.9695812690961745,11.369572103962216,0.0224913055351394,5.122422335903096,0.28,0.3261,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,52,20,0.0521540684381088,-0.4251554037256889,0.4731895318805048,4.365538029364499,2.335439169107865,9.308619441065204,0.0224913055351394,5.122422335903096,0.0697,0.1205,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,52,25,0.0461072678524718,-0.3743686619644052,0.4438641984627349,4.41209885553238,2.422100827041908,9.249133309551436,0.0224913055351394,5.122422335903096,0.0818,0.0985,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,52,32,0.0415761030005624,-0.3168541029233807,0.3772793625249937,4.398006031545686,2.43984956096623,9.326166612421812,0.0224913055351394,5.122422335903096,0.0732,0.0854,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,52,41,0.0318606717351738,-0.2767162924667557,0.3242741866272771,4.442193141023506,2.5030494794274336,9.33258161460514,0.0224913055351394,5.122422335903096,0.06,0.0614,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,52,52,0.0342064780935191,-0.2342072705328055,0.2824437128734314,4.379872752473159,2.540209681511485,9.357657508123893,0.0224913055351394,5.122422335903096,0.0612,0.0557,0.0,0.0,0.0224913055351394,5.122422335903096
chcp,hcp,shape,52,67,0.0302511348253006,-0.2049804231030582,0.2502620355137586,4.387836309331977,2.572466966396548,9.36919945337294,0.0224913055351394,5.122422335903096,0.0601,0.0535,0.0,0.0,0.0224913055351394,5.122422335903096
